CISP;mes;ano;pop
40;4;2011;112149
40;5;2011;112221
40;6;2011;112292
40;7;2011;112207
40;8;2011;112258
40;9;2011;112308
40;10;2011;112359
40;11;2011;112409
40;12;2011;112460
41;1;2011;143531
41;2;2011;143623
41;3;2011;143714
41;4;2011;143805
41;5;2011;143897
41;6;2011;143988
41;7;2011;143880
41;8;2011;143944
41;9;2011;144009
41;10;2011;144074
41;11;2011;144139
41;12;2011;144204
42;1;2011;129654
42;2;2011;129737
42;3;2011;129819
42;4;2011;129902
42;5;2011;129984
42;6;2011;130067
42;7;2011;129969
42;8;2011;130027
42;9;2011;130086
42;10;2011;130145
42;11;2011;130203
42;12;2011;130262
43;1;2011;176673
43;2;2011;176785
43;3;2011;176897
43;4;2011;177010
43;5;2011;177122
43;6;2011;177235
43;7;2011;177101
43;8;2011;177181
43;9;2011;177261
43;10;2011;177341
43;11;2011;177420
43;12;2011;177500
44;1;2011;118993
44;2;2011;119068
44;3;2011;119144
44;4;2011;119220
44;5;2011;119295
44;6;2011;119371
44;7;2011;119281
44;8;2011;119335
44;9;2011;119389
44;10;2011;119442
44;11;2011;119496
44;12;2011;119550
48;1;2011;78782
48;2;2011;78902
48;3;2011;79021
48;4;2011;79142
48;5;2011;79262
48;6;2011;79382
48;7;2011;79179
48;8;2011;79259
48;9;2011;79339
48;10;2011;79419
48;11;2011;79499
48;12;2011;79579
50;1;2011;110413
50;2;2011;110680
50;3;2011;110947
50;4;2011;111215
50;5;2011;111483
50;6;2011;111752
50;7;2011;111171
50;8;2011;111339
50;9;2011;111506
50;10;2011;111675
50;11;2011;111843
50;12;2011;112011
51;1;2011;47426
51;2;2011;47486
51;3;2011;47547
51;4;2011;47608
51;5;2011;47668
51;6;2011;47729
51;7;2011;47635
51;8;2011;47676
51;9;2011;47717
51;10;2011;47759
51;11;2011;47800
51;12;2011;47841
52;1;2011;178947
52;2;2011;179007
52;3;2011;179068
52;4;2011;179128
52;5;2011;179188
52;6;2011;179248
52;7;2011;179273
52;8;2011;179324
52;9;2011;179374
52;10;2011;179425
52;11;2011;179475
52;12;2011;179526
53;1;2011;168390
53;2;2011;168393
53;3;2011;168396
53;4;2011;168398
53;5;2011;168401
53;6;2011;168404
53;7;2011;168966
53;8;2011;169014
53;9;2011;169061
53;10;2011;169109
53;11;2011;169156
53;12;2011;169204
54;1;2011;470849
54;2;2011;471153
54;3;2011;471457
54;4;2011;471762
54;5;2011;472066
54;6;2011;472371
54;7;2011;472008
54;8;2011;472224
54;9;2011;472439
54;10;2011;472655
54;11;2011;472871
54;12;2011;473087
55;1;2011;138675
55;2;2011;138818
55;3;2011;138961
55;4;2011;139105
55;5;2011;139248
55;6;2011;139392
55;7;2011;139188
55;8;2011;139287
55;9;2011;139386
55;10;2011;139485
55;11;2011;139584
55;12;2011;139683
56;1;2011;266282
56;2;2011;266371
56;3;2011;266461
56;4;2011;266550
56;5;2011;266639
56;6;2011;266729
56;7;2011;266767
56;8;2011;266842
56;9;2011;266917
56;10;2011;266992
56;11;2011;267067
56;12;2011;267142
57;1;2011;157582
57;2;2011;157613
57;3;2011;157645
57;4;2011;157676
57;5;2011;157707
57;6;2011;157739
57;7;2011;157710
57;8;2011;157733
57;9;2011;157756
57;10;2011;157779
57;11;2011;157802
57;12;2011;157825
58;1;2011;352365
58;2;2011;352484
58;3;2011;352602
58;4;2011;352720
58;5;2011;352839
58;6;2011;352957
58;7;2011;353007
58;8;2011;353106
58;9;2011;353206
58;10;2011;353305
58;11;2011;353405
58;12;2011;353504
59;1;2011;354567
59;2;2011;354857
59;3;2011;355147
59;4;2011;355438
59;5;2011;355729
59;6;2011;356020
59;7;2011;355643
59;8;2011;355847
59;9;2011;356050
59;10;2011;356254
59;11;2011;356457
59;12;2011;356661
60;1;2011;284848
60;2;2011;285081
60;3;2011;285314
60;4;2011;285548
60;5;2011;285781
60;6;2011;286015
60;7;2011;285713
60;8;2011;285876
60;9;2011;286040
60;10;2011;286203
60;11;2011;286367
60;12;2011;286531
61;1;2011;60744
61;2;2011;60793
61;3;2011;60843
61;4;2011;60893
61;5;2011;60943
61;6;2011;60993
61;7;2011;60928
61;8;2011;60963
61;9;2011;60998
61;10;2011;61033
61;11;2011;61068
61;12;2011;61103
62;1;2011;158393
62;2;2011;158523
62;3;2011;158652
62;4;2011;158782
62;5;2011;158912
62;6;2011;159042
62;7;2011;158874
62;8;2011;158965
62;9;2011;159056
62;10;2011;159147
62;11;2011;159238
62;12;2011;159329
63;1;2011;96042
63;2;2011;96152
63;3;2011;96262
63;4;2011;96373
63;5;2011;96483
63;6;2011;96594
63;7;2011;96430
63;8;2011;96506
63;9;2011;96581
63;10;2011;96657
63;11;2011;96733
63;12;2011;96809
64;1;2011;459061
64;2;2011;459138
64;3;2011;459216
64;4;2011;459293
64;5;2011;459371
64;6;2011;459449
64;7;2011;459379
64;8;2011;459436
64;9;2011;459493
64;10;2011;459550
64;11;2011;459607
64;12;2011;459664
65;1;2011;87317
65;2;2011;87389
65;3;2011;87462
65;4;2011;87535
65;5;2011;87608
65;6;2011;87680
65;7;2011;87586
65;8;2011;87636
65;9;2011;87687
65;10;2011;87738
65;11;2011;87789
65;12;2011;87840
66;1;2011;140952
66;2;2011;141070
66;3;2011;141187
66;4;2011;141304
66;5;2011;141422
66;6;2011;141539
66;7;2011;141386
66;8;2011;141469
66;9;2011;141551
66;10;2011;141633
66;11;2011;141715
66;12;2011;141797
67;1;2011;52151
67;2;2011;52285
67;3;2011;52420
67;4;2011;52555
67;5;2011;52691
67;6;2011;52827
67;7;2011;52522
67;8;2011;52606
67;9;2011;52690
67;10;2011;52774
67;11;2011;52858
67;12;2011;52942
70;1;2011;30946
70;2;2011;30989
70;3;2011;31032
70;4;2011;31075
70;5;2011;31118
70;6;2011;31161
70;7;2011;31091
70;8;2011;31120
70;9;2011;31149
70;10;2011;31178
70;11;2011;31207
70;12;2011;31236
71;1;2011;219392
71;2;2011;219670
71;3;2011;219948
71;4;2011;220227
71;5;2011;220506
71;6;2011;220785
71;7;2011;220352
71;8;2011;220541
71;9;2011;220730
71;10;2011;220919
71;11;2011;221108
71;12;2011;221298
72;1;2011;346757
72;2;2011;347091
72;3;2011;347426
72;4;2011;347761
72;5;2011;348096
72;6;2011;348431
72;7;2011;347968
72;8;2011;348200
72;9;2011;348432
72;10;2011;348665
72;11;2011;348897
72;12;2011;349130
73;1;2011;167785
73;2;2011;167947
73;3;2011;168108
73;4;2011;168271
73;5;2011;168433
73;6;2011;168595
73;7;2011;168371
73;8;2011;168483
73;9;2011;168596
73;10;2011;168708
73;11;2011;168820
73;12;2011;168933
74;1;2011;219386
74;2;2011;219598
74;3;2011;219809
74;4;2011;220021
74;5;2011;220233
74;6;2011;220446
74;7;2011;220153
74;8;2011;220299
74;9;2011;220446
74;10;2011;220593
74;11;2011;220740
74;12;2011;220887
75;1;2011;270627
75;2;2011;270888
75;3;2011;271149
75;4;2011;271411
75;5;2011;271672
75;6;2011;271934
75;7;2011;271573
75;8;2011;271754
75;9;2011;271935
75;10;2011;272116
75;11;2011;272298
75;12;2011;272479
76;1;2011;76588
76;2;2011;76626
76;3;2011;76664
76;4;2011;76702
76;5;2011;76740
76;6;2011;76778
76;7;2011;76736
76;8;2011;76763
76;9;2011;76791
76;10;2011;76818
76;11;2011;76845
76;12;2011;76873
77;1;2011;145228
77;2;2011;145300
77;3;2011;145372
77;4;2011;145444
77;5;2011;145516
77;6;2011;145588
77;7;2011;145509
77;8;2011;145561
77;9;2011;145612
77;10;2011;145664
77;11;2011;145716
77;12;2011;145767
78;1;2011;126244
78;2;2011;126306
78;3;2011;126369
78;4;2011;126432
78;5;2011;126495
78;6;2011;126557
78;7;2011;126488
78;8;2011;126533
78;9;2011;126578
78;10;2011;126623
78;11;2011;126668
78;12;2011;126713
79;1;2011;73022
79;2;2011;73058
79;3;2011;73095
79;4;2011;73131
79;5;2011;73167
79;6;2011;73204
79;7;2011;73164
79;8;2011;73190
79;9;2011;73216
79;10;2011;73242
79;11;2011;73268
79;12;2011;73294
81;1;2011;67692
81;2;2011;67725
81;3;2011;67759
81;4;2011;67793
81;5;2011;67826
81;6;2011;67860
81;7;2011;67823
81;8;2011;67847
81;9;2011;67871
81;10;2011;67895
81;11;2011;67919
81;12;2011;67943
82;1;2011;130250
82;2;2011;130814
82;3;2011;131382
82;4;2011;131952
82;5;2011;132524
82;6;2011;133099
82;7;2011;131355
82;8;2011;131669
82;9;2011;131983
82;10;2011;132299
82;11;2011;132615
82;12;2011;132932
88;1;2011;95050
88;2;2011;95104
88;3;2011;95159
88;4;2011;95213
88;5;2011;95268
88;6;2011;95322
88;7;2011;95260
88;8;2011;95299
88;9;2011;95338
88;10;2011;95377
88;11;2011;95415
88;12;2011;95454
89;1;2011;120453
89;2;2011;120591
89;3;2011;120728
89;4;2011;120866
89;5;2011;121004
89;6;2011;121142
89;7;2011;120938
89;8;2011;121032
89;9;2011;121126
89;10;2011;121221
89;11;2011;121315
89;12;2011;121410
90;1;2011;178114
90;2;2011;178174
90;3;2011;178235
90;4;2011;178295
90;5;2011;178355
90;6;2011;178415
90;7;2011;178355
90;8;2011;178399
90;9;2011;178443
90;10;2011;178486
90;11;2011;178530
90;12;2011;178574
91;1;2011;72084
91;2;2011;72133
91;3;2011;72181
91;4;2011;72229
91;5;2011;72278
91;6;2011;72326
91;7;2011;72268
91;8;2011;72302
91;9;2011;72337
91;10;2011;72371
91;11;2011;72405
91;12;2011;72439
92;1;2011;8603
92;2;2011;8611
92;3;2011;8619
92;4;2011;8628
92;5;2011;8636
92;6;2011;8644
92;7;2011;8633
92;8;2011;8639
92;9;2011;8645
92;10;2011;8651
92;11;2011;8656
92;12;2011;8662
93;1;2011;258483
93;2;2011;258619
93;3;2011;258755
93;4;2011;258891
93;5;2011;259027
93;6;2011;259164
93;7;2011;259012
93;8;2011;259109
93;9;2011;259207
93;10;2011;259304
93;11;2011;259402
93;12;2011;259499
94;1;2011;26507
94;2;2011;26545
94;3;2011;26584
94;4;2011;26623
94;5;2011;26662
94;6;2011;26701
94;7;2011;26637
94;8;2011;26663
94;9;2011;26689
94;10;2011;26715
94;11;2011;26741
94;12;2011;26767
95;1;2011;34540
95;2;2011;34566
95;3;2011;34592
95;4;2011;34618
95;5;2011;34644
95;6;2011;34670
95;7;2011;34638
95;8;2011;34656
95;9;2011;34675
95;10;2011;34693
95;11;2011;34711
95;12;2011;34730
96;1;2011;51094
96;2;2011;51112
96;3;2011;51131
96;4;2011;51150
96;5;2011;51168
96;6;2011;51187
96;7;2011;51168
96;8;2011;51181
96;9;2011;51195
96;10;2011;51208
96;11;2011;51222
96;12;2011;51235
97;1;2011;17962
97;2;2011;17968
97;3;2011;17973
97;4;2011;17979
97;5;2011;17984
97;6;2011;17990
97;7;2011;17981
97;8;2011;17985
97;9;2011;17988
97;10;2011;17992
97;11;2011;17995
97;12;2011;17999
98;1;2011;13284
98;2;2011;13293
98;3;2011;13303
98;4;2011;13312
98;5;2011;13322
98;6;2011;13331
98;7;2011;13324
98;8;2011;13331
98;9;2011;13338
98;10;2011;13345
98;11;2011;13352
98;12;2011;13359
99;1;2011;28966
99;2;2011;29003
99;3;2011;29040
99;4;2011;29077
99;5;2011;29114
99;6;2011;29151
99;7;2011;29094
99;8;2011;29119
99;9;2011;29144
99;10;2011;29169
99;11;2011;29194
99;12;2011;29219
100;1;2011;29703
100;2;2011;29767
100;3;2011;29831
100;4;2011;29896
100;5;2011;29960
100;6;2011;30025
100;7;2011;29890
100;8;2011;29931
100;9;2011;29971
100;10;2011;30012
100;11;2011;30053
100;12;2011;30094
101;1;2011;22866
101;2;2011;22896
101;3;2011;22925
101;4;2011;22955
101;5;2011;22984
101;6;2011;23014
101;7;2011;22968
101;8;2011;22988
101;9;2011;23008
101;10;2011;23028
101;11;2011;23048
101;12;2011;23068
104;1;2011;20293
104;2;2011;20301
104;3;2011;20309
104;4;2011;20318
104;5;2011;20326
104;6;2011;20334
104;7;2011;20398
104;8;2011;20410
104;9;2011;20422
104;10;2011;20434
104;11;2011;20445
104;12;2011;20457
105;1;2011;252099
105;2;2011;252167
105;3;2011;252235
105;4;2011;252303
105;5;2011;252371
105;6;2011;252438
105;7;2011;252312
105;8;2011;252356
105;9;2011;252401
105;10;2011;252445
105;11;2011;252490
105;12;2011;252534
106;1;2011;44216
106;2;2011;44228
106;3;2011;44239
106;4;2011;44251
106;5;2011;44263
106;6;2011;44275
106;7;2011;44253
106;8;2011;44261
106;9;2011;44269
106;10;2011;44276
106;11;2011;44284
106;12;2011;44292
107;1;2011;41245
107;2;2011;41278
107;3;2011;41310
107;4;2011;41342
107;5;2011;41375
107;6;2011;41407
107;7;2011;41367
107;8;2011;41390
107;9;2011;41412
107;10;2011;41435
107;11;2011;41458
107;12;2011;41480
108;1;2011;97352
108;2;2011;97415
108;3;2011;97479
108;4;2011;97542
108;5;2011;97606
108;6;2011;97669
108;7;2011;97591
108;8;2011;97636
108;9;2011;97681
108;10;2011;97726
108;11;2011;97770
108;12;2011;97815
109;1;2011;17541
109;2;2011;17544
109;3;2011;17547
109;4;2011;17550
109;5;2011;17553
109;6;2011;17556
109;7;2011;17554
109;8;2011;17556
109;9;2011;17559
109;10;2011;17561
109;11;2011;17563
109;12;2011;17565
110;1;2011;164922
110;2;2011;165159
110;3;2011;165395
110;4;2011;165632
110;5;2011;165870
110;6;2011;166107
110;7;2011;165716
110;8;2011;165875
110;9;2011;166034
110;10;2011;166193
110;11;2011;166352
110;12;2011;166512
111;1;2011;14931
111;2;2011;14937
111;3;2011;14943
111;4;2011;14950
111;5;2011;14956
111;6;2011;14962
111;7;2011;14956
111;8;2011;14961
111;9;2011;14965
111;10;2011;14970
111;11;2011;14974
111;12;2011;14979
112;1;2011;17530
112;2;2011;17550
112;3;2011;17569
112;4;2011;17588
112;5;2011;17608
112;6;2011;17627
112;7;2011;17599
112;8;2011;17612
112;9;2011;17626
112;10;2011;17639
112;11;2011;17652
112;12;2011;17665
118;1;2011;113447
118;2;2011;113737
118;3;2011;114027
118;4;2011;114319
118;5;2011;114611
118;6;2011;114904
118;7;2011;114250
118;8;2011;114431
118;9;2011;114612
118;10;2011;114793
118;11;2011;114974
118;12;2011;115156
119;1;2011;55811
119;2;2011;55863
119;3;2011;55915
119;4;2011;55968
119;5;2011;56020
119;6;2011;56072
119;7;2011;56001
119;8;2011;56037
119;9;2011;56074
119;10;2011;56110
119;11;2011;56146
119;12;2011;56182
120;1;2011;21353
120;2;2011;21353
120;3;2011;21354
120;4;2011;21355
120;5;2011;21355
120;6;2011;21356
120;7;2011;21356
120;8;2011;21357
120;9;2011;21357
120;10;2011;21358
120;11;2011;21358
120;12;2011;21359
121;1;2011;36057
121;2;2011;36201
121;3;2011;36345
121;4;2011;36490
121;5;2011;36636
121;6;2011;36782
121;7;2011;36360
121;8;2011;36442
121;9;2011;36524
121;10;2011;36606
121;11;2011;36688
121;12;2011;36770
122;1;2011;21319
122;2;2011;21341
122;3;2011;21363
122;4;2011;21385
122;5;2011;21406
122;6;2011;21428
122;7;2011;21416
122;8;2011;21432
122;9;2011;21449
122;10;2011;21465
122;11;2011;21482
122;12;2011;21498
123;1;2011;210679
123;2;2011;211478
123;3;2011;212280
123;4;2011;213085
123;5;2011;213893
123;6;2011;214705
123;7;2011;212433
123;8;2011;212893
123;9;2011;213354
123;10;2011;213815
123;11;2011;214278
123;12;2011;214742
124;1;2011;75333
124;2;2011;75555
124;3;2011;75777
124;4;2011;76000
124;5;2011;76224
124;6;2011;76448
124;7;2011;75906
124;8;2011;76041
124;9;2011;76176
124;10;2011;76311
124;11;2011;76446
124;12;2011;76582
125;1;2011;89107
125;2;2011;89356
125;3;2011;89605
125;4;2011;89855
125;5;2011;90105
125;6;2011;90357
125;7;2011;89739
125;8;2011;89889
125;9;2011;90040
125;10;2011;90191
125;11;2011;90342
125;12;2011;90493
126;1;2011;189286
126;2;2011;189903
126;3;2011;190523
126;4;2011;191145
126;5;2011;191769
126;6;2011;192394
126;7;2011;190787
126;8;2011;191155
126;9;2011;191523
126;10;2011;191892
126;11;2011;192261
126;12;2011;192632
127;1;2011;28050
127;2;2011;28149
127;3;2011;28248
127;4;2011;28348
127;5;2011;28448
127;6;2011;28548
127;7;2011;28279
127;8;2011;28337
127;9;2011;28395
127;10;2011;28453
127;11;2011;28511
127;12;2011;28569
128;1;2011;110719
128;2;2011;111756
128;3;2011;112803
128;4;2011;113860
128;5;2011;114926
128;6;2011;116003
128;7;2011;110992
128;8;2011;111421
128;9;2011;111851
128;10;2011;112282
128;11;2011;112716
128;12;2011;113151
129;1;2011;23257
129;2;2011;23339
129;3;2011;23422
129;4;2011;23505
129;5;2011;23588
129;6;2011;23671
129;7;2011;23475
129;8;2011;23525
129;9;2011;23576
129;10;2011;23626
129;11;2011;23677
129;12;2011;23728
130;1;2011;34189
130;2;2011;34307
130;3;2011;34427
130;4;2011;34546
130;5;2011;34666
130;6;2011;34787
130;7;2011;34444
130;8;2011;34512
130;9;2011;34580
130;10;2011;34648
130;11;2011;34716
130;12;2011;34785
132;1;2011;27889
132;2;2011;27924
132;3;2011;27959
132;4;2011;27994
132;5;2011;28029
132;6;2011;28064
132;7;2011;28010
132;8;2011;28034
132;9;2011;28058
132;10;2011;28081
132;11;2011;28105
132;12;2011;28129
134;1;2011;295460
134;2;2011;295783
134;3;2011;296107
134;4;2011;296431
134;5;2011;296756
134;6;2011;297080
134;7;2011;296608
134;8;2011;296830
134;9;2011;297053
134;10;2011;297276
134;11;2011;297499
134;12;2011;297722
135;1;2011;22895
135;2;2011;22894
135;3;2011;22893
135;4;2011;22892
135;5;2011;22891
135;6;2011;22890
135;7;2011;22892
135;8;2011;22891
135;9;2011;22891
135;10;2011;22890
135;11;2011;22889
135;12;2011;22889
136;1;2011;50988
136;2;2011;51025
136;3;2011;51063
136;4;2011;51100
136;5;2011;51137
136;6;2011;51175
136;7;2011;51117
136;8;2011;51142
136;9;2011;51168
136;10;2011;51193
136;11;2011;51218
136;12;2011;51244
137;1;2011;26834
137;2;2011;26832
137;3;2011;26830
137;4;2011;26828
137;5;2011;26827
137;6;2011;26825
137;7;2011;26827
137;8;2011;26826
137;9;2011;26824
137;10;2011;26823
137;11;2011;26821
137;12;2011;26820
138;1;2011;7470
138;2;2011;7467
138;3;2011;7463
138;4;2011;7460
138;5;2011;7456
138;6;2011;7453
138;7;2011;7455
138;8;2011;7452
138;9;2011;7450
138;10;2011;7447
138;11;2011;7445
138;12;2011;7442
139;1;2011;17840
139;2;2011;17856
139;3;2011;17872
139;4;2011;17888
139;5;2011;17904
139;6;2011;17920
139;7;2011;17899
139;8;2011;17910
139;9;2011;17922
139;10;2011;17933
139;11;2011;17944
139;12;2011;17955
140;1;2011;24630
140;2;2011;24645
140;3;2011;24660
140;4;2011;24674
140;5;2011;24689
140;6;2011;24704
140;7;2011;24679
140;8;2011;24689
140;9;2011;24699
140;10;2011;24708
140;11;2011;24718
140;12;2011;24728
141;1;2011;37575
141;2;2011;37581
141;3;2011;37587
141;4;2011;37594
141;5;2011;37600
141;6;2011;37607
141;7;2011;37601
141;8;2011;37606
141;9;2011;37610
141;10;2011;37615
141;11;2011;37620
141;12;2011;37624
142;1;2011;14834
142;2;2011;14835
142;3;2011;14836
142;4;2011;14838
142;5;2011;14839
142;6;2011;14840
142;7;2011;14840
142;8;2011;14841
142;9;2011;14842
142;10;2011;14843
142;11;2011;14844
142;12;2011;14845
143;1;2011;103272
143;2;2011;103358
143;3;2011;103444
143;4;2011;103529
143;5;2011;103615
143;6;2011;103702
143;7;2011;103591
143;8;2011;103651
143;9;2011;103711
143;10;2011;103771
143;11;2011;103832
143;12;2011;103892
144;1;2011;35486
144;2;2011;35501
144;3;2011;35516
144;4;2011;35532
144;5;2011;35547
144;6;2011;35562
144;7;2011;35546
144;8;2011;35557
144;9;2011;35568
144;10;2011;35579
144;11;2011;35590
144;12;2011;35601
145;1;2011;32979
145;2;2011;33025
145;3;2011;33072
145;4;2011;33119
145;5;2011;33166
145;6;2011;33212
145;7;2011;33136
145;8;2011;33167
145;9;2011;33199
145;10;2011;33230
145;11;2011;33262
145;12;2011;33293
146;1;2011;170815
146;2;2011;171002
146;3;2011;171190
146;4;2011;171377
146;5;2011;171565
146;6;2011;171752
146;7;2011;171479
146;8;2011;171608
146;9;2011;171737
146;10;2011;171865
146;11;2011;171994
146;12;2011;172123
147;1;2011;41363
147;2;2011;41364
147;3;2011;41366
147;4;2011;41368
147;5;2011;41370
147;6;2011;41371
147;7;2011;41371
147;8;2011;41372
147;9;2011;41374
147;10;2011;41375
147;11;2011;41376
147;12;2011;41377
148;1;2011;26727
148;2;2011;26740
148;3;2011;26753
148;4;2011;26766
148;5;2011;26779
148;6;2011;26791
148;7;2011;26775
148;8;2011;26784
148;9;2011;26793
148;10;2011;26802
148;11;2011;26811
148;12;2011;26820
151;1;2011;182453
151;2;2011;182527
151;3;2011;182602
151;4;2011;182676
151;5;2011;182750
151;6;2011;182825
151;7;2011;182748
151;8;2011;182802
151;9;2011;182855
151;10;2011;182909
151;11;2011;182962
151;12;2011;183016
152;1;2011;10956
152;2;2011;10961
152;3;2011;10966
152;4;2011;10971
152;5;2011;10976
152;6;2011;10981
152;7;2011;10976
152;8;2011;10980
152;9;2011;10983
152;10;2011;10987
152;11;2011;10991
152;12;2011;10994
153;1;2011;19830
153;2;2011;19830
153;3;2011;19830
153;4;2011;19830
153;5;2011;19830
153;6;2011;19830
153;7;2011;19830
153;8;2011;19830
153;9;2011;19830
153;10;2011;19830
153;11;2011;19830
153;12;2011;19830
154;1;2011;25796
154;2;2011;25815
154;3;2011;25835
154;4;2011;25854
154;5;2011;25874
154;6;2011;25893
154;7;2011;25870
154;8;2011;25884
154;9;2011;25897
154;10;2011;25911
154;11;2011;25925
154;12;2011;25938
155;1;2011;8916
155;2;2011;8920
155;3;2011;8925
155;4;2011;8929
155;5;2011;8933
155;6;2011;8937
155;7;2011;8933
155;8;2011;8936
155;9;2011;8939
155;10;2011;8942
155;11;2011;8945
155;12;2011;8948
156;1;2011;10315
156;2;2011;10313
156;3;2011;10312
156;4;2011;10311
156;5;2011;10309
156;6;2011;10308
156;7;2011;10310
156;8;2011;10309
156;9;2011;10308
156;10;2011;10307
156;11;2011;10306
156;12;2011;10305
157;1;2011;10300
157;2;2011;10302
157;3;2011;10304
157;4;2011;10306
157;5;2011;10308
157;6;2011;10310
157;7;2011;10309
157;8;2011;10311
157;9;2011;10312
157;10;2011;10314
157;11;2011;10315
157;12;2011;10317
158;1;2011;25452
158;2;2011;25476
158;3;2011;25500
158;4;2011;25524
158;5;2011;25548
158;6;2011;25572
158;7;2011;25539
158;8;2011;25556
158;9;2011;25572
158;10;2011;25589
158;11;2011;25605
158;12;2011;25622
159;1;2011;54527
159;2;2011;54578
159;3;2011;54629
159;4;2011;54680
159;5;2011;54731
159;6;2011;54783
159;7;2011;54713
159;8;2011;54749
159;9;2011;54784
159;10;2011;54820
159;11;2011;54855
159;12;2011;54891
165;1;2011;37050
165;2;2011;37170
165;3;2011;37290
165;4;2011;37411
165;5;2011;37532
165;6;2011;37654
165;7;2011;37343
165;8;2011;37415
165;9;2011;37486
165;10;2011;37558
165;11;2011;37630
165;12;2011;37702
166;1;2011;172287
166;2;2011;172848
166;3;2011;173410
166;4;2011;173975
166;5;2011;174541
166;6;2011;175109
166;7;2011;173370
166;8;2011;173681
166;9;2011;173992
166;10;2011;174304
166;11;2011;174617
166;12;2011;174930
167;1;2011;37913
167;2;2011;37990
167;3;2011;38067
167;4;2011;38143
167;5;2011;38220
167;6;2011;38298
167;7;2011;38147
167;8;2011;38196
167;9;2011;38246
167;10;2011;38295
167;11;2011;38345
167;12;2011;38395
168;1;2011;17477
168;2;2011;17487
168;3;2011;17498
168;4;2011;17508
168;5;2011;17519
168;6;2011;17529
168;7;2011;17517
168;8;2011;17524
168;9;2011;17532
168;10;2011;17539
168;11;2011;17547
168;12;2011;17554
1;1;2012;1649
1;2;2012;1650
1;3;2012;1651
1;4;2012;1652
1;5;2012;1652
1;6;2012;1653
1;7;2012;1654
1;8;2012;1655
1;9;2012;1656
1;10;2012;1656
1;11;2012;1657
1;12;2012;1658
4;1;2012;31800
4;2;2012;31815
4;3;2012;31829
4;4;2012;31843
4;5;2012;31858
4;6;2012;31872
4;7;2012;31886
4;8;2012;31902
4;9;2012;31919
4;10;2012;31935
4;11;2012;31952
4;12;2012;31968
5;1;2012;38063
5;2;2012;38080
5;3;2012;38097
5;4;2012;38114
5;5;2012;38131
5;6;2012;38148
5;7;2012;38165
